,code,name,latitude_deg,longitude_deg
2471,,Porto Murtinho Airport,-21.70960045,-57.88019943
2472,,Mestia Queen Tamar Airport,43.053597,42.749012
2473,,Choluteca Airport,13.319825,-87.149025
2474,,Bokaro Airport,23.64349937,86.14890289
2475,,Utkela Airport,20.09740067,83.18379974
2476,,Vellore Airport,12.90880013,79.06680298
2477,,Darab Airport,28.7216,54.441299
2478,,Saravan Airport,27.4193,62.3158
2479,,Homa Bay Airport,-0.600000024,34.46699905
2480,,Batken Airport,40.042899,70.83784
2481,,Kerben Airport,41.48450089,71.73370361
2482,,Isfana Airport,39.824737,69.56882
2483,,Jalal-Abad Airport,40.944401,72.977798
2484,,Naryn Airport,41.44150162,76.13059998
2485,,Casablanca Tit Mellil Airport,33.5975,-7.465
2486,,Rukum Salle Airport,28.636161,82.45018
2487,,Jalingo Airport,8.900587,11.27946
2488,,Lingayen Airport,16.034966,120.242191
2489,,Catbalogan Airport,11.810647,124.828806
2490,,Siquijor Airport,9.212275,123.470685
2491,,Zeya Airport,53.687023,127.090972
2492,,Chumikan Airport,54.69599915,135.2859955
2493,,Palana Airport,59.08199,159.892316
2494,,Chara Airport,56.913334,118.269997
2495,,Nizhneangarsk Airport,55.8008,109.595001
2496,,Shushenskoye Airport,53.385176,92.044718
2497,,Baykit Airport,61.67670059,96.35500336
2498,,Vanavara Airport,60.356229,102.309641
2499,,Krasnoyarsk Cheremshanka Airport,56.177584,92.545881
2500,,Sharypovo Airport,55.454914,89.173882
2501,,Rabigh Airport,22.7026,39.069801
2502,,Seosan Air Base,36.703999,126.486
2503,,Khorog Airport,37.502222,71.513333
2504,,Kerki Airport,37.822051,65.135279
2505,,Kabale Airport,-1.226111,29.96
2506,,Sioux County Regional Airport,42.9858275,-96.1614
2507,,Bridgewater Air Park,38.366699,-78.960297
2508,,Higuerote Airport,10.462474,-66.092779
2509,,Bokeo International Airport,20.324,100.165
2510,,Central Mindanao Airport,6.91229,124.92446
2511,DSY,Dara Sakor International Airport,10.914244,103.226652
2512,,Kalumbila Airport,-12.25358,25.44432
2513,,Khachmaz Airport,41.459152,48.832635
2514,,Mondulkiri Airport,12.463648,107.187252
2515,,Nekemte Airport,9.034333,36.613154
2516,,Ramat David Air Base,32.6651001,35.17950058
2517,,Singkawang Airport,1.075680017,109.6880035
